Date,Open,High,Low,Close,Adj Close
2021-07-07,221.42334,221.899994,212.773331,214.883331,214.883331
2021-07-08,209.456665,218.143326,206.820007,217.603333,217.603333
2021-07-09,217.726669,219.636673,214.896667,218.983337,218.983337
2021-07-12,220.733337,229.080002,220.720001,228.566666,228.566666
2021-07-13,228.773331,231.093338,222.100006,222.846664,222.846664
2021-07-14,223.583328,226.203339,217.613327,217.793335,217.793335
2021-07-15,219.463333,222.046661,212.626663,216.866669,216.866669
2021-07-16,218.226669,218.899994,214.066666,214.740005,214.740005
2021-07-19,209.963333,215.733337,207.096664,215.406662,215.406662
2021-07-20,217.330002,220.796661,213.5,220.166672,220.166672
2021-07-21,219.869995,221.619995,216.763336,218.429993,218.429993
2021-07-22,218.813339,220.723328,214.866669,216.419998,216.419998
2021-07-23,215.453339,216.266663,212.433334,214.460007,214.460007
2021-07-26,216.990005,222.733337,215.703339,219.206665,219.206665
2021-07-27,221.133331,222.166672,209.080002,214.926666,214.926666
2021-07-28,215.666672,218.323334,213.133331,215.660004,215.660004
2021-07-29,216.596664,227.896667,216.266663,225.78334,225.78334
2021-07-30,223.919998,232.509995,223,229.066666,229.066666
2021-08-02,233.333328,242.313339,232.800003,236.556671,236.556671
2021-08-03,239.666672,240.883331,233.669998,236.580002,236.580002
2021-08-04,237,241.633331,236.309998,236.973328,236.973328
2021-08-05,238.666672,240.316666,237.136673,238.210007,238.210007
2021-08-06,237.300003,238.776672,232.543335,233.03334,233.03334
2021-08-09,236.723328,239.676666,235.043335,237.919998,237.919998
2021-08-10,237.996674,238.863327,233.960007,236.66333,236.66333
2021-08-11,237.570007,238.393326,234.736664,235.940002,235.940002
2021-08-12,235.446671,240.933334,233.133331,240.75,240.75
2021-08-13,241.236664,243.300003,238.113327,239.056671,239.056671
2021-08-16,235.023331,236.5,225.46666,228.723328,228.723328
2021-08-17,224.220001,224.860001,216.279999,221.903336,221.903336
2021-08-18,223.25,231.92334,223.116669,229.66333,229.66333
2021-08-19,226.070007,228.850006,222.529999,224.490005,224.490005
2021-08-20,227.616669,230.710007,224.566666,226.753326,226.753326
2021-08-23,228.479996,237.376663,226.916672,235.433334,235.433334
2021-08-24,236.893326,238.406662,234.213333,236.16333,236.16333
2021-08-25,235.676666,238.990005,234.666672,237.066666,237.066666
2021-08-26,236.103333,238.46666,232.539993,233.720001,233.720001
2021-08-27,235,238.333328,234.03334,237.306671,237.306671
2021-08-30,238.240005,243.666672,237.57666,243.636673,243.636673
2021-08-31,244.333328,246.796661,242.146667,245.240005,245.240005
2021-09-01,244.693329,247.330002,243.756668,244.696671,244.696671
2021-09-02,244.833328,246.990005,243.513336,244.130005,244.130005
2021-09-03,244.083328,244.666672,241.399994,244.523331,244.523331
2021-09-07,246.666672,253.399994,246.419998,250.973328,250.973328
2021-09-08,253.860001,254.816666,246.92334,251.289993,251.289993
2021-09-09,251.136673,254.03334,250.543335,251.619995,251.619995
2021-09-10,253.199997,254.203339,244.839996,245.42334,245.42334
2021-09-13,246.736664,248.259995,236.28334,247.666672,247.666672
2021-09-14,247.523331,251.490005,245.46666,248.16333,248.16333
2021-09-15,248.333328,252.286667,246.119995,251.943329,251.943329
2021-09-16,250.943329,252.970001,249.203339,252.330002,252.330002
2021-09-17,252.383331,253.679993,250,253.16333,253.16333
2021-09-20,244.853333,247.333328,239.539993,243.389999,243.389999
2021-09-21,244.929993,248.246674,243.479996,246.460007,246.460007
2021-09-22,247.843338,251.223328,246.373337,250.646667,250.646667
2021-09-23,251.666672,252.733337,249.306671,251.213333,251.213333
2021-09-24,248.630005,258.266663,248.186661,258.130005,258.130005
2021-09-27,257.706665,266.333344,256.436676,263.786682,263.786682
2021-09-28,262.399994,265.213318,255.393326,259.186676,259.186676
2021-09-29,259.933319,264.5,256.893341,260.436676,260.436676
2021-09-30,260.333344,263.043335,258.333344,258.493347,258.493347
2021-10-01,259.466675,260.26001,254.529999,258.406677,258.406677
2021-10-04,265.5,268.98999,258.706665,260.51001,260.51001
2021-10-05,261.600006,265.769989,258.066681,260.196655,260.196655
2021-10-06,258.733337,262.220001,257.73999,260.916656,260.916656
2021-10-07,261.820007,268.333344,261.126678,264.536682,264.536682
2021-10-08,265.40332,265.459991,260.303345,261.829987,261.829987
2021-10-11,262.549988,267.079987,261.833344,263.980011,263.980011
2021-10-12,266.976654,270.773346,265.523346,268.573334,268.573334
2021-10-13,270.156677,271.803345,268.593323,270.359985,270.359985
2021-10-14,271.829987,273.416656,271.116669,272.773346,272.773346
2021-10-15,274.579987,281.070007,274.116669,281.01001,281.01001
2021-10-18,283.929993,291.753326,283.823334,290.036682,290.036682
2021-10-19,292.51001,292.649994,287.503326,288.089996,288.089996
2021-10-20,288.450012,289.829987,285.793335,288.600006,288.600006
2021-10-21,285.333344,300,285.166656,298,298
2021-10-22,298.5,303.333344,296.986664,303.226654,303.226654
2021-10-25,316.843323,348.339996,314.733337,341.619995,341.619995
2021-10-26,341.563324,364.980011,333.813324,339.476654,339.476654
2021-10-27,346.553345,356.959991,343.593323,345.953339,345.953339
2021-10-28,356.103333,360.333344,351.399994,359.013336,359.013336
2021-10-29,360.619995,371.736664,357.736664,371.333344,371.333344
2021-11-01,381.666656,403.25,372.886658,402.863342,402.863342
2021-11-02,386.453339,402.863342,382,390.666656,390.666656
2021-11-03,392.443329,405.130005,384.206665,404.619995,404.619995
2021-11-04,411.470001,414.496674,405.666656,409.970001,409.970001
2021-11-05,409.333344,413.290009,402.666656,407.363342,407.363342
2021-11-08,383.263336,399,377.666656,387.646667,387.646667
2021-11-09,391.200012,391.5,337.17334,341.166656,341.166656
2021-11-10,336.803345,359.366669,329.103333,355.983337,355.983337
2021-11-11,367.589996,368.323334,351.559998,354.503326,354.503326
2021-11-12,349.166656,351.5,339.733337,344.473328,344.473328
2021-11-15,339.209991,343.993347,326.200012,337.796661,337.796661
2021-11-16,334.436676,352.399994,334.059998,351.57666,351.57666
2021-11-17,354.503326,373.213318,351.833344,363.003326,363.003326
2021-11-18,368.850006,370.666656,358.339996,365.459991,365.459991
2021-11-19,366.290009,379.573334,364.233337,379.019989,379.019989
2021-11-22,387.443329,400.649994,377.476654,385.623322,385.623322
2021-11-23,389.170013,393.5,354.233337,369.676666,369.676666
2021-11-24,360.130005,377.589996,354,372,372
2021-11-26,366.48999,369.593323,360.333344,360.640015,360.640015
2021-11-29,366.996674,380.890015,366.730011,378.996674,378.996674
2021-11-30,381.456665,389.333344,372.666656,381.58667,381.58667
2021-12-01,386.899994,390.946655,363.58667,365,365
2021-12-02,366.353333,371,352.216675,361.533325,361.533325
2021-12-03,361.59668,363.526672,333.40332,338.323334,338.323334
2021-12-06,333.83667,340.546661,316.833344,336.33667,336.33667
2021-12-07,348.066681,352.556671,342.269989,350.583344,350.583344
2021-12-08,350.90332,357.459991,344.333344,356.320007,356.320007
2021-12-09,353.546661,354.16333,334.119995,334.600006,334.600006
2021-12-10,336.25,340.32666,327.51001,339.01001,339.01001
2021-12-13,333.696655,335,317.140015,322.136658,322.136658
2021-12-14,315,322.136658,310,319.503326,319.503326
2021-12-15,317.736664,326.25,309.416656,325.329987,325.329987
2021-12-16,331.5,331.660004,307.283325,308.973328,308.973328
2021-12-17,304.92334,320.220001,303.013336,310.856659,310.856659
2021-12-20,303.566681,307.230011,297.796661,299.980011,299.980011
2021-12-21,305.623322,313.166656,295.373322,312.843323,312.843323
2021-12-22,321.886658,338.553345,319.016663,336.290009,336.290009
2021-12-23,335.600006,357.660004,332.519989,355.666656,355.666656
2021-12-27,357.890015,372.333344,356.906677,364.646667,364.646667
2021-12-28,369.829987,373,359.473328,362.823334,362.823334
2021-12-29,366.213318,368,354.713318,362.063324,362.063324
2021-12-30,353.776672,365.183319,351.049988,356.779999,356.779999
2021-12-31,357.813324,360.666656,351.529999,352.26001,352.26001
2022-01-03,382.583344,400.356659,378.679993,399.926666,399.926666
2022-01-04,396.516663,402.666656,374.350006,383.196655,383.196655
2022-01-05,382.216675,390.113342,360.33667,362.706665,362.706665
2022-01-06,359,362.666656,340.166656,354.899994,354.899994
2022-01-07,360.123322,360.309998,336.666656,342.320007,342.320007
2022-01-10,333.333344,353.033325,326.666656,352.706665,352.706665
2022-01-11,351.223328,358.616669,346.273346,354.799988,354.799988
2022-01-12,359.616669,371.613342,357.529999,368.73999,368.73999
2022-01-13,369.690002,371.866669,342.179993,343.853333,343.853333
2022-01-14,339.959991,350.666656,337.793335,349.869995,349.869995
2022-01-18,342.203339,356.929993,338.686676,343.503326,343.503326
2022-01-19,347.236664,351.556671,331.666656,331.883331,331.883331
2022-01-20,336.57666,347.220001,331.333344,332.089996,332.089996
2022-01-21,332.113342,334.850006,313.5,314.633331,314.633331
2022-01-24,301.58667,311.170013,283.823334,310,310
2022-01-25,304.733337,317.08667,301.070007,306.133331,306.133331
2022-01-26,317.476654,329.230011,302,312.470001,312.470001
2022-01-27,311.119995,311.796661,276.333344,276.366669,276.366669
2022-01-28,277.186676,285.833344,264.003326,282.116669,282.116669
2022-01-31,290.90332,312.66333,287.350006,312.23999,312.23999
2022-02-01,311.736664,314.566681,301.666656,310.416656,310.416656
2022-02-02,309.393341,310.5,296.470001,301.886658,301.886658
2022-02-03,294,312.333344,293.506653,297.046661,297.046661
2022-02-04,299.073334,312.166656,293.723328,307.773346,307.773346
2022-02-07,307.929993,315.92334,300.90332,302.446655,302.446655
2022-02-08,301.843323,308.763336,298.266663,307.333344,307.333344
2022-02-09,311.666656,315.42334,306.666656,310.666656,310.666656
2022-02-10,302.790009,314.603333,298.899994,301.516663,301.516663
2022-02-11,303.209991,305.320007,283.566681,286.666656,286.666656
2022-02-14,287.190002,299.626678,284.383331,291.920013,291.920013
2022-02-15,300,307.666656,297.793335,307.476654,307.476654
2022-02-16,304.683319,308.809998,300.40332,307.796661,307.796661
2022-02-17,304.420013,306.166656,291.366669,292.116669,292.116669
2022-02-18,295.333344,295.623322,279.203339,285.660004,285.660004
2022-02-22,278.043335,285.57666,267.033325,273.843323,273.843323
2022-02-23,276.809998,278.433319,253.520004,254.679993,254.679993
2022-02-24,233.463333,267.493347,233.333328,266.92334,266.92334
2022-02-25,269.743347,273.166656,260.799988,269.956665,269.956665
2022-02-28,271.670013,292.286682,271.570007,290.143341,290.143341
2022-03-01,289.893341,296.626678,284.593323,288.123322,288.123322
2022-03-02,290.709991,295.493347,281.42334,293.296661,293.296661
2022-03-03,292.92334,295.480011,277.533325,279.763336,279.763336
2022-03-04,283.033325,285.216675,275.053345,279.429993,279.429993
2022-03-07,285.433319,288.713318,268.190002,268.193329,268.193329
2022-03-08,265.176666,283.329987,260.723328,274.799988,274.799988
2022-03-09,279.82666,286.853333,277.33667,286.323334,286.323334
2022-03-10,283.816681,284.816681,270.119995,279.433319,279.433319
2022-03-11,280.066681,281.266663,264.589996,265.116669,265.116669
2022-03-14,260.203339,266.899994,252.013336,255.456665,255.456665
2022-03-15,258.42334,268.523346,252.190002,267.296661,267.296661
2022-03-16,269.666656,280.666656,267.420013,280.07666,280.07666
2022-03-17,276.996674,291.666656,275.23999,290.533325,290.533325
2022-03-18,291.496674,302.616669,289.130005,301.796661,301.796661
2022-03-21,304.993347,314.283325,302.363342,307.053345,307.053345
2022-03-22,310,332.619995,307.25,331.32666,331.32666
2022-03-23,326.646667,346.899994,325.466675,333.036682,333.036682
2022-03-24,336.57666,341.496674,329.600006,337.973328,337.973328
2022-03-25,336,340.600006,332.440002,336.880005,336.880005
2022-03-28,355.033325,365.959991,351.200012,363.946655,363.946655
2022-03-29,369.329987,371.589996,357.703339,366.523346,366.523346
2022-03-30,363.723328,371.316681,361.333344,364.66333,364.66333
2022-03-31,364.856659,367.713318,358.880005,359.200012,359.200012
2022-04-01,360.383331,364.916656,355.546661,361.529999,361.529999
2022-04-04,363.126678,383.303345,357.51001,381.816681,381.816681
2022-04-05,378.766663,384.290009,362.433319,363.753326,363.753326
2022-04-06,357.823334,359.666656,342.566681,348.58667,348.58667
2022-04-07,350.796661,358.863342,340.513336,352.420013,352.420013
2022-04-08,347.736664,349.480011,340.813324,341.829987,341.829987
2022-04-11,326.799988,336.156677,324.880005,325.309998,325.309998
2022-04-12,332.546661,340.396667,325.533325,328.983337,328.983337
2022-04-13,327.026672,342.079987,324.366669,340.790009,340.790009
2022-04-14,333.09668,337.570007,327.396667,328.333344,328.333344
2022-04-18,329.676666,338.306671,324.470001,334.763336,334.763336
2022-04-19,335.019989,344.980011,331.776672,342.716675,342.716675
2022-04-20,343.333344,344.666656,325.083344,325.733337,325.733337
2022-04-21,358.243347,364.073334,332.140015,336.26001,336.26001
2022-04-22,338.303345,344.950012,331.333344,335.016663,335.016663
2022-04-25,326.323334,336.206665,325.100006,332.67334,332.67334
2022-04-26,331.809998,333.333344,291.666656,292.140015,292.140015
2022-04-27,299.526672,306,292.453339,293.83667,293.83667
2022-04-28,299.993347,300,273.899994,292.503326,292.503326
2022-04-29,300.75,311.466675,290,290.253326,290.253326
2022-05-02,286.92334,302.119995,282.676666,300.980011,300.980011
2022-05-03,301.059998,308.026672,296.196655,303.083344,303.083344
2022-05-04,301.313324,318.5,295.093323,317.540009,317.540009
2022-05-05,313.006653,315.200012,285.899994,291.093323,291.093323
2022-05-06,295.666656,296,281.036682,288.549988,288.549988
2022-05-09,278.816681,281.876678,260.383331,262.369995,262.369995
2022-05-10,273.103333,275.119995,258.083344,266.679993,266.679993
2022-05-11,265,269.92334,242.399994,244.666672,244.666672
2022-05-12,233.666672,253.220001,226.666672,242.666672,242.666672
2022-05-13,257.82666,262.450012,250.523331,256.529999,256.529999
2022-05-16,255.720001,256.58667,239.696671,241.456665,241.456665
2022-05-17,249.119995,254.82666,242.949997,253.869995,253.869995
2022-05-18,248.17334,253.5,233.603333,236.603333,236.603333
2022-05-19,235.666672,244.666672,231.369995,236.473328,236.473328
2022-05-20,237.996674,240.526672,211,221.300003,221.300003
2022-05-23,218.339996,226.653336,212.686661,224.96666,224.96666
2022-05-24,217.843338,217.973328,206.856674,209.386673,209.386673
2022-05-25,207.949997,223.106674,207.669998,219.600006,219.600006
2022-05-26,220.473328,239.556671,217.886673,235.910004,235.910004
2022-05-27,241.083328,253.266663,240.176666,253.210007,253.210007
2022-05-31,257.946655,259.600006,244.743332,252.753326,252.753326
2022-06-01,251.720001,257.32666,243.639999,246.789993,246.789993
2022-06-02,244.156662,264.209991,242.066666,258.333344,258.333344
2022-06-03,243.226669,247.796661,233.416672,234.516663,234.516663
2022-06-06,244.353333,244.866669,234.350006,238.279999,238.279999
2022-06-07,234,239.996674,230.093338,238.886673,238.886673
2022-06-08,240.08667,249.963333,239.176666,241.866669,241.866669
2022-06-09,249.339996,255.546661,239.32666,239.706665,239.706665
2022-06-10,235.156662,239.5,227.91333,232.229996,232.229996
2022-06-13,223.166672,226.633331,214.683334,215.736664,215.736664
2022-06-14,218.286667,226.330002,211.736664,220.889999,220.889999
2022-06-15,220.916672,235.66333,218.149994,233,233
2022-06-16,222.736664,225.166672,208.693329,213.100006,213.100006
2022-06-17,213.433334,220.970001,213.196671,216.759995,216.759995
2022-06-21,224.603333,243.57666,224.333328,237.036667,237.036667
2022-06-22,234.503326,246.833328,233.82666,236.08667,236.08667
2022-06-23,237.906662,239.316666,228.636673,235.070007,235.070007
2022-06-24,237.470001,246.066666,236.08667,245.706665,245.706665
2022-06-27,249.366669,252.070007,242.566666,244.919998,244.919998
2022-06-28,244.483337,249.970001,232.343338,232.66333,232.66333
2022-06-29,230.5,231.17334,222.273331,228.490005,228.490005
2022-06-30,224.509995,229.456665,218.863327,224.473328,224.473328
2022-07-01,227,230.229996,222.119995,227.263336,227.263336
2022-07-05,223,233.146667,216.166672,233.066666,233.066666
2022-07-06,230.779999,234.563339,227.186661,231.733337,231.733337
2022-07-07,233.919998,245.363327,232.210007,244.543335,244.543335
2022-07-08,242.333328,254.979996,241.160004,250.763336,250.763336
2022-07-11,252.103333,253.063339,233.626663,234.343338,234.343338
2022-07-12,236.846664,239.773331,228.369995,233.070007,233.070007
2022-07-13,225.5,242.059998,225.03334,237.039993,237.039993
2022-07-14,234.896667,238.653336,229.333328,238.313339,238.313339
2022-07-15,240,243.623337,236.889999,240.066666,240.066666
2022-07-18,244.936661,250.516663,239.603333,240.546661,240.546661
2022-07-19,245,247.139999,236.976669,245.529999,245.529999
2022-07-20,246.78334,250.66333,243.483337,247.5,247.5
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347
2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319
2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985
2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007
2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994
2022-07-29,280.700012,298.320007,279.100006,297.149994,297.149994
2022-08-01,301.276672,311.876678,295,297.276672,297.276672
2022-08-02,294.003326,307.833344,292.666656,300.58667,300.58667
2022-08-03,305,309.549988,301.149994,307.396667,307.396667
2022-08-04,311,313.606659,305,308.633331,308.633331
2022-08-05,302.670013,304.606659,285.543335,288.170013,288.170013
2022-08-08,295,305.200012,289.08667,290.42334,290.42334
2022-08-09,290.293335,292.396667,279.353333,283.333344,283.333344
2022-08-10,297.066681,297.51001,283.369995,294.356659,294.356659
2022-08-11,296.513336,298.236664,285.833344,286.630005,286.630005
2022-08-12,289.416656,300.160004,285.033325,300.029999,300.029999
2022-08-15,301.786682,313.133331,301.230011,309.320007,309.320007
2022-08-16,311.666656,314.666656,302.883331,306.563324,306.563324
2022-08-17,303.396667,309.656677,300.033325,303.996674,303.996674
2022-08-18,306,306.5,301.853333,302.869995,302.869995
2022-08-19,299,300.359985,292.5,296.666656,296.666656
2022-08-22,291.91333,292.399994,286.296661,289.91333,289.91333
2022-08-23,291.453339,298.82666,287.92334,296.453339,296.453339
2022-08-24,297.563324,303.646667,296.5,297.09668,297.09668
2022-08-25,302.359985,302.959991,291.600006,296.070007,296.070007
2022-08-26,297.429993,302,287.470001,288.089996,288.089996
2022-08-29,282.829987,287.73999,280.700012,284.820007,284.820007
2022-08-30,287.869995,288.480011,272.649994,277.700012,277.700012
2022-08-31,280.619995,281.25,271.809998,275.609985,275.609985
2022-09-01,272.579987,277.579987,266.149994,277.160004,277.160004
2022-09-02,281.070007,282.350006,269.079987,270.209991,270.209991
2022-09-06,272.679993,275.98999,265.73999,274.420013,274.420013
2022-09-07,273.100006,283.839996,272.269989,283.700012,283.700012
2022-09-08,281.299988,289.5,279.76001,289.26001,289.26001
2022-09-09,291.670013,299.850006,291.25,299.679993,299.679993
2022-09-12,300.720001,305.48999,300.399994,304.420013,304.420013
2022-09-13,292.899994,297.399994,290.399994,292.130005,292.130005
2022-09-14,292.23999,306,291.640015,302.609985,302.609985
2022-09-15,301.829987,309.119995,300.720001,303.75,303.75
2022-09-16,299.609985,303.709991,295.600006,303.350006,303.350006
2022-09-19,300.089996,309.839996,297.799988,309.070007,309.070007
2022-09-20,306.910004,313.329987,305.579987,308.730011,308.730011
2022-09-21,308.290009,313.799988,300.630005,300.799988,300.799988
2022-09-22,299.859985,301.290009,285.820007,288.589996,288.589996
2022-09-23,283.089996,284.5,272.820007,275.329987,275.329987
2022-09-26,271.829987,284.089996,270.309998,276.01001,276.01001
2022-09-27,283.839996,288.670013,277.51001,282.940002,282.940002
2022-09-28,283.079987,289,277.570007,287.809998,287.809998
2022-09-29,282.76001,283.649994,265.779999,268.209991,268.209991
2022-09-30,266.149994,275.570007,262.470001,265.25,265.25
2022-10-03,254.5,255.160004,241.009995,242.399994,242.399994
2022-10-04,250.520004,257.5,242.009995,249.440002,249.440002
2022-10-05,245.009995,246.669998,233.270004,240.809998,240.809998
2022-10-06,239.440002,244.580002,235.350006,238.130005,238.130005
2022-10-07,233.940002,234.570007,222.020004,223.070007,223.070007
2022-10-10,223.929993,226.990005,218.360001,222.960007,222.960007
2022-10-11,220.949997,225.75,215,216.5,216.5
2022-10-12,215.330002,219.300003,211.509995,217.240005,217.240005
2022-10-13,208.300003,222.990005,206.220001,221.720001,221.720001
2022-10-14,224.009995,226.259995,204.160004,204.990005,204.990005
2022-10-17,210.039993,221.860001,209.449997,219.350006,219.350006
2022-10-18,229.5,229.820007,217.25,220.190002,220.190002
2022-10-19,219.800003,222.929993,217.779999,222.039993,222.039993
2022-10-20,208.279999,215.550003,202,207.279999,207.279999
2022-10-21,206.419998,214.660004,203.800003,214.440002,214.440002
2022-10-24,205.820007,213.5,198.589996,211.25,211.25
2022-10-25,210.100006,224.350006,210,222.419998,222.419998
2022-10-26,219.399994,230.600006,218.199997,224.639999,224.639999
2022-10-27,229.770004,233.809998,222.850006,225.089996,225.089996
2022-10-28,225.399994,228.860001,216.350006,228.520004,228.520004
2022-10-31,226.190002,229.850006,221.940002,227.539993,227.539993
2022-11-01,234.050003,237.399994,227.279999,227.820007,227.820007
2022-11-02,226.039993,227.869995,214.820007,214.979996,214.979996
2022-11-03,211.360001,221.199997,210.139999,215.309998,215.309998
2022-11-04,222.600006,223.800003,203.080002,207.470001,207.470001
2022-11-07,208.649994,208.899994,196.660004,197.080002,197.080002
2022-11-08,194.020004,195.199997,186.75,191.300003,191.300003
2022-11-09,190.779999,195.889999,177.119995,177.589996,177.589996
2022-11-10,189.899994,191,180.029999,190.720001,190.720001
2022-11-11,186,196.520004,182.589996,195.970001,195.970001
2022-11-14,192.770004,195.729996,186.339996,190.949997,190.949997
2022-11-15,195.880005,200.820007,192.059998,194.419998,194.419998
2022-11-16,191.509995,192.570007,185.660004,186.919998,186.919998
2022-11-17,183.960007,186.160004,180.899994,183.169998,183.169998
2022-11-18,185.050003,185.190002,176.550003,180.190002,180.190002
2022-11-21,175.850006,176.770004,167.539993,167.869995,167.869995
2022-11-22,168.630005,170.919998,166.190002,169.910004,169.910004
2022-11-23,173.570007,183.619995,172.5,183.199997,183.199997
2022-11-25,185.059998,185.199997,180.630005,182.860001,182.860001
2022-11-28,179.960007,188.5,179,182.919998,182.919998
2022-11-29,184.990005,186.380005,178.75,180.830002,180.830002
2022-11-30,182.429993,194.759995,180.630005,194.699997,194.699997
2022-12-01,197.080002,198.919998,191.800003,194.699997,194.699997
2022-12-02,191.779999,196.25,191.110001,194.860001,194.860001
2022-12-05,189.440002,191.270004,180.550003,182.449997,182.449997
2022-12-06,181.220001,183.649994,175.330002,179.820007,179.820007
2022-12-07,175.029999,179.380005,172.220001,174.039993,174.039993
2022-12-08,172.199997,175.199997,169.059998,173.440002,173.440002
2022-12-09,173.839996,182.5,173.360001,179.050003,179.050003
2022-12-12,176.100006,177.369995,167.520004,167.820007,167.820007
2022-12-13,174.869995,175.050003,156.910004,160.949997,160.949997
2022-12-14,159.25,161.619995,155.309998,156.800003,156.800003
2022-12-15,153.440002,160.929993,153.279999,157.669998,157.669998
2022-12-16,159.639999,160.990005,150.039993,150.229996,150.229996
2022-12-19,154,155.25,145.820007,149.869995,149.869995
2022-12-20,146.050003,148.470001,137.660004,137.800003,137.800003
2022-12-21,139.339996,141.259995,135.889999,137.570007,137.570007
2022-12-22,136,136.630005,122.260002,125.349998,125.349998
2022-12-23,126.370003,128.619995,121.019997,123.150002,123.150002
2022-12-27,117.5,119.669998,108.760002,109.099998,109.099998
2022-12-28,110.349998,116.269997,108.239998,112.709999,112.709999
2022-12-29,120.389999,123.57,117.5,121.82,121.82
2022-12-30,119.949997,124.480003,119.75,123.18,123.18
2023-01-03,118.470001,118.800003,104.639999,108.099998,108.099998
2023-01-04,109.110001,114.589996,107.519997,113.639999,113.639999
2023-01-05,110.510002,111.75,107.160004,110.339996,110.339996
2023-01-06,103,114.389999,101.809998,113.059998,113.059998
2023-01-09,118.959999,123.519997,117.110001,119.769997,119.769997
2023-01-10,121.07,122.760002,114.919998,118.849998,118.849998
2023-01-11,122.089996,125.949997,120.510002,123.220001,123.220001
2023-01-12,122.559998,124.129997,117,123.559998,123.559998
2023-01-13,116.550003,122.629997,115.599998,122.400002,122.400002
2023-01-17,125.699997,131.699997,125.019997,131.490005,131.490005
2023-01-18,136.559998,136.679993,127.010002,128.779999,128.779999
2023-01-19,127.260002,129.990005,124.309998,127.169998,127.169998
2023-01-20,128.679993,133.509995,127.349998,133.419998,133.419998
2023-01-23,135.869995,145.380005,134.270004,143.75,143.75
2023-01-24,143,146.5,141.100006,143.889999,143.889999
2023-01-25,141.910004,146.410004,138.070007,144.429993,144.429993
2023-01-26,159.970001,161.419998,154.759995,160.270004,160.270004
2023-01-27,162.429993,180.679993,161.169998,177.899994,177.899994
2023-01-30,178.050003,179.770004,166.5,166.660004,166.660004
2023-01-31,164.570007,174.300003,162.779999,173.220001,173.220001
2023-02-01,173.889999,183.809998,169.929993,181.410004,181.410004
2023-02-02,187.330002,196.75,182.610001,188.270004,188.270004
2023-02-03,183.949997,199,183.690002,189.979996,189.979996
2023-02-06,193.009995,198.169998,189.919998,194.759995,194.759995
2023-02-07,196.429993,197.5,189.550003,196.809998,196.809998
2023-02-08,196.100006,203,194.309998,201.289993,201.289993
2023-02-09,207.779999,214,204.770004,207.320007,207.320007
2023-02-10,202.229996,206.199997,192.889999,196.889999,196.889999
2023-02-13,194.419998,196.300003,187.610001,194.639999,194.639999
2023-02-14,191.940002,209.820007,189.440002,209.25,209.25
2023-02-15,211.759995,214.660004,206.110001,214.240005,214.240005
2023-02-16,210.779999,217.649994,201.839996,202.039993,202.039993
2023-02-17,199.990005,208.440002,197.5,208.309998,208.309998
2023-02-21,204.990005,209.710007,197.220001,197.369995,197.369995
2023-02-22,197.929993,201.990005,191.779999,200.860001,200.860001
2023-02-23,203.910004,205.139999,196.330002,202.070007,202.070007
2023-02-24,196.330002,197.669998,192.800003,196.880005,196.880005
2023-02-27,202.029999,209.419998,201.259995,207.630005,207.630005
2023-02-28,210.589996,211.229996,203.75,205.710007,205.710007
2023-03-01,206.210007,207.199997,198.520004,202.770004,202.770004
2023-03-02,186.740005,193.75,186.009995,190.899994,190.899994
2023-03-03,194.800003,200.479996,192.880005,197.789993,197.789993
2023-03-06,198.539993,198.600006,192.300003,193.809998,193.809998
2023-03-07,191.380005,194.199997,186.100006,187.710007,187.710007
2023-03-08,185.039993,186.5,180,182,182
2023-03-09,180.25,185.179993,172.509995,172.919998,172.919998
2023-03-10,175.130005,178.289993,168.440002,173.440002,173.440002
2023-03-13,167.460007,177.350006,163.910004,174.479996,174.479996
2023-03-14,177.309998,183.800003,177.139999,183.259995,183.259995
2023-03-15,180.800003,182.339996,176.029999,180.449997,180.449997
2023-03-16,180.369995,185.809998,178.839996,184.130005,184.130005
2023-03-17,184.520004,186.220001,177.330002,180.130005,180.130005
2023-03-20,178.080002,186.440002,176.350006,183.25,183.25
2023-03-21,188.279999,198,188.039993,197.580002,197.580002
2023-03-22,199.300003,200.660004,190.949997,191.149994,191.149994
2023-03-23,195.259995,199.309998,188.649994,192.220001,192.220001
2023-03-24,191.649994,192.360001,187.149994,190.410004,190.410004
2023-03-27,194.419998,197.389999,189.940002,191.809998,191.809998
2023-03-28,192,192.350006,185.429993,189.190002,189.190002
2023-03-29,193.130005,195.289993,189.440002,193.880005,193.880005
2023-03-30,195.580002,197.330002,194.419998,195.279999,195.279999
2023-03-31,197.529999,207.789993,197.199997,207.460007,207.460007
2023-04-03,199.910004,202.690002,192.199997,194.770004,194.770004
2023-04-04,197.320007,198.740005,190.320007,192.580002,192.580002
2023-04-05,190.520004,190.679993,183.759995,185.520004,185.520004
2023-04-06,183.080002,186.389999,179.740005,185.059998,185.059998
2023-04-10,179.940002,185.100006,176.110001,184.509995,184.509995
2023-04-11,186.690002,189.190002,185.649994,186.789993,186.789993
2023-04-12,190.740005,191.580002,180.309998,180.539993,180.539993
